,B_COUNTRY_ALPHA,B_COUNTRY,LNGE_ISO,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q37,Q38,Q39,Q40,Q41,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129,Q132,Q133,Q134,Q135,Q136,Q137,Q138,Q158,Q159,Q160,Q161,Q162,Q169,Q170,Q196,Q197,Q198,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
10,KEN,404,en,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,10.0,10.0,10.0,7.0,6.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0
11,KEN,404,en,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,3.0,0.0,2.0,-1.0,-1.0,2.0,-2.0,2.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,6.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
12,KEN,404,en,1.0,2.0,2.0,3.0,-1.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,-1.0,-1.0,-1.0,-1.0,10.0,10.0,-1.0,10.0,-1.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0
13,KEN,404,en,1.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,8.0,8.0,7.0,6.0,8.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0
14,KEN,404,en,2.0,4.0,2.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,6.0,6.0,7.0,7.0,7.0,4.0,4.0,2.0,4.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0
15,KEN,404,en,1.0,2.0,3.0,3.0,3.0,4.0,5.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,10.0,10.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0
16,KEN,404,en,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,10.0,1.0,8.0,7.0,9.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0
17,KEN,404,en,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
18,KEN,404,en,1.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0
19,KEN,404,en,1.0,4.0,1.0,4.0,4.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,10.0,10.0,1.0,10.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0
20,KEN,404,en,1.0,2.0,4.0,4.0,4.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,10.0,10.0,1.0,1.0,10.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0
21,KEN,404,en,1.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,10.0,8.0,9.0,6.0,1.0,4.0,4.0,2.0,4.0,1.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0
22,KEN,404,en,1.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,5.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,10.0,8.0,5.0,6.0,9.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0
23,KEN,404,en,1.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,8.0,4.0,7.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0
24,KEN,404,en,1.0,2.0,4.0,4.0,4.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,10.0,10.0,6.0,10.0,6.0,2.0,4.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0
25,KEN,404,en,1.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,2.0,5.0,1.0,4.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,7.0,10.0,10.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0
26,KEN,404,en,3.0,3.0,2.0,4.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,9.0,8.0,8.0,8.0,8.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0
27,KEN,404,en,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,6.0,7.0,8.0,6.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
28,KEN,404,en,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,10.0,10.0,1.0,1.0,10.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0
29,KEN,404,en,1.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,-1.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,9.0,10.0,5.0,5.0,1.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0
30,KEN,404,en,2.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,9.0,5.0,2.0,5.0,10.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0
31,KEN,404,en,2.0,4.0,1.0,4.0,3.0,2.0,3.0,1.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,7.0,1.0,7.0,5.0,6.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0
32,KEN,404,en,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,9.0,10.0,2.0,9.0,9.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0
33,KEN,404,en,2.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,7.0,8.0,4.0,4.0,7.0,1.0,2.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
34,KEN,404,en,1.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,6.0,4.0,6.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0
35,KEN,404,en,2.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,2.0,4.0,1.0,5.0,7.0,7.0,5.0,6.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,KEN,404,en,2.0,4.0,3.0,4.0,3.0,-1.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,7.0,5.0,2.0,8.0,7.0,3.0,2.0,3.0,3.0,-1.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,-2.0,-1.0
37,KEN,404,en,1.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,-1.0,6.0,6.0,6.0,6.0,5.0,2.0,3.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0
38,KEN,404,en,1.0,4.0,3.0,4.0,4.0,3.0,5.0,1.0,4.0,2.0,3.0,-5.0,1.0,5.0,1.0,2.0,1.0,1.0,-1.0,-1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,9.0,4.0,4.0,9.0,-1.0,-1.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0
39,KEN,404,en,1.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,5.0,8.0,5.0,9.0,1.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,4.0
40,KEN,404,en,2.0,3.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,8.0,6.0,7.0,6.0,9.0,2.0,-1.0,2.0,4.0,1.0,-1.0,4.0,2.0,3.0,3.0,4.0,2.0,-1.0,1.0,1.0
41,KEN,404,en,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,6.0,5.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
42,KEN,404,en,1.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,10.0,10.0,1.0,1.0,10.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0
43,KEN,404,en,1.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,8.0,3.0,6.0,5.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0
44,KEN,404,en,1.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,-1.0,2.0,-1.0,0.0,-1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,9.0,6.0,6.0,6.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,-1.0,-1.0,4.0,4.0
45,KEN,404,en,2.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,9.0,6.0,5.0,6.0,8.0,2.0,-1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0
46,KEN,404,en,1.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,-1.0,0.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,7.0,5.0,7.0,6.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,-1.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,3.0
47,KEN,404,en,1.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,4.0,3.0,6.0,9.0,4.0,5.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0
48,KEN,404,en,1.0,2.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,9.0,9.0,5.0,4.0,1.0,3.0,4.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0
49,KEN,404,en,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,1.0,-1.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,8.0,6.0,7.0,8.0,8.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0
50,KEN,404,en,2.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,9.0,8.0,7.0,5.0,9.0,2.0,4.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0
51,KEN,404,en,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,10.0,8.0,5.0,5.0,10.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0
52,KEN,404,en,1.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,4.0,2.0,3.0,4.0,4.0,10.0,10.0,10.0,10.0,6.0,2.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0
53,KEN,404,en,1.0,3.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,10.0,10.0,10.0,4.0,6.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,2.0
54,KEN,404,en,1.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,10.0,7.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0
55,KEN,404,en,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,8.0,6.0,10.0,6.0,8.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0
56,KEN,404,en,2.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,7.0,8.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,4.0
57,KEN,404,en,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,8.0,5.0,6.0,6.0,5.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0
58,KEN,404,en,2.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,9.0,8.0,5.0,6.0,9.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0
59,KEN,404,en,1.0,-1.0,-1.0,-1.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,5.0,8.0,10.0,5.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0
60,KEN,404,en,2.0,4.0,3.0,4.0,2.0,1.0,5.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,4.0,-1.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0
61,KEN,404,en,1.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,7.0,1.0,8.0,6.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0
62,KEN,404,en,1.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,8.0,5.0,7.0,7.0,8.0,3.0,4.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
63,KEN,404,en,2.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,5.0,3.0,8.0,6.0,7.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,-1.0,1.0,-1.0,4.0,4.0,1.0,4.0,-1.0
64,KEN,404,en,1.0,4.0,3.0,4.0,3.0,4.0,5.0,1.0,4.0,5.0,4.0,4.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,8.0,9.0,5.0,6.0,2.0,1.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0
