|       Tasks       |Version|     Filter      |n-shot|  Metric   |   |Value |   |Stderr|
|                   |       |remove_whitespace|     0|f1         |↑  |0.2033|±  |   N/A|
|afriqa_ibo_prompt_1|      1|remove_whitespace|     0|exact_match|↑  |0.1443|±  |0.0174|
|                   |       |remove_whitespace|     0|f1         |↑  |0.2482|±  |   N/A|
|afriqa_ibo_prompt_2|      1|remove_whitespace|     0|exact_match|↑  |0.0807|±  |0.0135|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1218|±  |   N/A|
|afriqa_ibo_prompt_3|      1|remove_whitespace|     0|exact_match|↑  |0.0196|±  |0.0069|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0613|±  |   N/A|
|afriqa_ibo_prompt_4|      1|remove_whitespace|     0|exact_match|↑  |0.0440|±  |0.0102|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0766|±  |   N/A|
|afriqa_ibo_prompt_5|      1|remove_whitespace|     0|exact_match|↑  |0.2469|±  |0.0213|
|                   |       |remove_whitespace|     0|f1         |↑  |0.3299|±  |   N/A|
|afriqa_kin_prompt_1|      1|remove_whitespace|     0|exact_match|↑  |0.0319|±  |0.0095|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1491|±  |   N/A|
|afriqa_kin_prompt_2|      1|remove_whitespace|     0|exact_match|↑  |0.0406|±  |0.0106|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1338|±  |   N/A|
|afriqa_kin_prompt_3|      1|remove_whitespace|     0|exact_match|↑  |0.0087|±  |0.0050|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0561|±  |   N/A|
|afriqa_kin_prompt_4|      1|remove_whitespace|     0|exact_match|↑  |0.0290|±  |0.0090|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0994|±  |   N/A|
|afriqa_kin_prompt_5|      1|remove_whitespace|     0|exact_match|↑  |0.1014|±  |0.0163|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1897|±  |   N/A|
|afriqa_swa_prompt_1|      1|remove_whitespace|     0|exact_match|↑  |0.2712|±  |0.0259|
|                   |       |remove_whitespace|     0|f1         |↑  |0.4054|±  |   N/A|
|afriqa_swa_prompt_2|      1|remove_whitespace|     0|exact_match|↑  |0.3559|±  |0.0279|
|                   |       |remove_whitespace|     0|f1         |↑  |0.4458|±  |   N/A|
|afriqa_swa_prompt_3|      1|remove_whitespace|     0|exact_match|↑  |0.0814|±  |0.0159|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1503|±  |   N/A|
|afriqa_swa_prompt_4|      1|remove_whitespace|     0|exact_match|↑  |0.0847|±  |0.0162|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1989|±  |   N/A|
|afriqa_swa_prompt_5|      1|remove_whitespace|     0|exact_match|↑  |0.2949|±  |0.0266|
|                   |       |remove_whitespace|     0|f1         |↑  |0.4041|±  |   N/A|
|afriqa_twi_prompt_1|      1|remove_whitespace|     0|exact_match|↑  |0.0267|±  |0.0073|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0601|±  |   N/A|
|afriqa_twi_prompt_2|      1|remove_whitespace|     0|exact_match|↑  |0.0370|±  |0.0086|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0569|±  |   N/A|
|afriqa_twi_prompt_3|      1|remove_whitespace|     0|exact_match|↑  |0.0082|±  |0.0041|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0302|±  |   N/A|
|afriqa_twi_prompt_4|      1|remove_whitespace|     0|exact_match|↑  |0.0062|±  |0.0036|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0240|±  |   N/A|
|afriqa_twi_prompt_5|      1|remove_whitespace|     0|exact_match|↑  |0.0576|±  |0.0106|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0870|±  |   N/A|
|afriqa_yor_prompt_1|      1|remove_whitespace|     0|exact_match|↑  |0.0435|±  |0.0128|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1112|±  |   N/A|
|afriqa_yor_prompt_2|      1|remove_whitespace|     0|exact_match|↑  |0.1067|±  |0.0194|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1447|±  |   N/A|
|afriqa_yor_prompt_3|      1|remove_whitespace|     0|exact_match|↑  |0.0040|±  |0.0040|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0291|±  |   N/A|
|afriqa_yor_prompt_4|      1|remove_whitespace|     0|exact_match|↑  |0.0079|±  |0.0056|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0313|±  |   N/A|
|afriqa_yor_prompt_5|      1|remove_whitespace|     0|exact_match|↑  |0.1265|±  |0.0209|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1815|±  |   N/A|
|afriqa_zul_prompt_1|      1|remove_whitespace|     0|exact_match|↑  |0.0800|±  |0.0151|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1304|±  |   N/A|
|afriqa_zul_prompt_2|      1|remove_whitespace|     0|exact_match|↑  |0.1169|±  |0.0179|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1628|±  |   N/A|
|afriqa_zul_prompt_3|      1|remove_whitespace|     0|exact_match|↑  |0.0092|±  |0.0053|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0439|±  |   N/A|
|afriqa_zul_prompt_4|      1|remove_whitespace|     0|exact_match|↑  |0.0554|±  |0.0127|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0875|±  |   N/A|
|afriqa_zul_prompt_5|      1|remove_whitespace|     0|exact_match|↑  |0.1354|±  |0.0190|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1735|±  |   N/A|
