|             Tasks             |Version|Filter|n-shot|Metric|   |Value |   |Stderr|
|                               |       |none  |     0|f1    |↑  |0.3387|±  |   N/A|
|afrixnli_translate_sna_prompt_4|      1|none  |     0|acc   |↑  |0.4533|±  |0.0203|
|                               |       |none  |     0|f1    |↑  |0.3825|±  |   N/A|
|afrixnli_translate_sna_prompt_5|      1|none  |     0|acc   |↑  |0.3317|±  |0.0192|
|                               |       |none  |     0|f1    |↑  |0.1961|±  |   N/A|
|afrixnli_translate_sot_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_translate_sot_prompt_2|      1|none  |     0|acc   |↑  |0.5100|±  |0.0204|
|                               |       |none  |     0|f1    |↑  |0.5070|±  |   N/A|
|afrixnli_translate_sot_prompt_3|      1|none  |     0|acc   |↑  |0.4050|±  |0.0201|
|                               |       |none  |     0|f1    |↑  |0.3494|±  |   N/A|
|afrixnli_translate_sot_prompt_4|      1|none  |     0|acc   |↑  |0.4267|±  |0.0202|
|                               |       |none  |     0|f1    |↑  |0.3512|±  |   N/A|
|afrixnli_translate_sot_prompt_5|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.2053|±  |   N/A|
|afrixnli_translate_swa_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_translate_swa_prompt_2|      1|none  |     0|acc   |↑  |0.5433|±  |0.0204|
|                               |       |none  |     0|f1    |↑  |0.5459|±  |   N/A|
|afrixnli_translate_swa_prompt_3|      1|none  |     0|acc   |↑  |0.4683|±  |0.0204|
|                               |       |none  |     0|f1    |↑  |0.4447|±  |   N/A|
|afrixnli_translate_swa_prompt_4|      1|none  |     0|acc   |↑  |0.4050|±  |0.0201|
|                               |       |none  |     0|f1    |↑  |0.3343|±  |   N/A|
|afrixnli_translate_swa_prompt_5|      1|none  |     0|acc   |↑  |0.3283|±  |0.0192|
|                               |       |none  |     0|f1    |↑  |0.1949|±  |   N/A|
|afrixnli_translate_twi_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_translate_twi_prompt_2|      1|none  |     0|acc   |↑  |0.4217|±  |0.0202|
|                               |       |none  |     0|f1    |↑  |0.4125|±  |   N/A|
|afrixnli_translate_twi_prompt_3|      1|none  |     0|acc   |↑  |0.3900|±  |0.0199|
|                               |       |none  |     0|f1    |↑  |0.3398|±  |   N/A|
|afrixnli_translate_twi_prompt_4|      1|none  |     0|acc   |↑  |0.3817|±  |0.0198|
|                               |       |none  |     0|f1    |↑  |0.3335|±  |   N/A|
|afrixnli_translate_twi_prompt_5|      1|none  |     0|acc   |↑  |0.3433|±  |0.0194|
|                               |       |none  |     0|f1    |↑  |0.2094|±  |   N/A|
|afrixnli_translate_wol_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_translate_wol_prompt_2|      1|none  |     0|acc   |↑  |0.3950|±  |0.0200|
|                               |       |none  |     0|f1    |↑  |0.3594|±  |   N/A|
|afrixnli_translate_wol_prompt_3|      1|none  |     0|acc   |↑  |0.3217|±  |0.0191|
|                               |       |none  |     0|f1    |↑  |0.2624|±  |   N/A|
|afrixnli_translate_wol_prompt_4|      1|none  |     0|acc   |↑  |0.3433|±  |0.0194|
|                               |       |none  |     0|f1    |↑  |0.3114|±  |   N/A|
|afrixnli_translate_wol_prompt_5|      1|none  |     0|acc   |↑  |0.3317|±  |0.0192|
|                               |       |none  |     0|f1    |↑  |0.1879|±  |   N/A|
|afrixnli_translate_xho_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_translate_xho_prompt_2|      1|none  |     0|acc   |↑  |0.5267|±  |0.0204|
|                               |       |none  |     0|f1    |↑  |0.5262|±  |   N/A|
|afrixnli_translate_xho_prompt_3|      1|none  |     0|acc   |↑  |0.4017|±  |0.0200|
|                               |       |none  |     0|f1    |↑  |0.3511|±  |   N/A|
|afrixnli_translate_xho_prompt_4|      1|none  |     0|acc   |↑  |0.3683|±  |0.0197|
|                               |       |none  |     0|f1    |↑  |0.2929|±  |   N/A|
|afrixnli_translate_xho_prompt_5|      1|none  |     0|acc   |↑  |0.3433|±  |0.0194|
|                               |       |none  |     0|f1    |↑  |0.2115|±  |   N/A|
|afrixnli_translate_yor_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_translate_yor_prompt_2|      1|none  |     0|acc   |↑  |0.4833|±  |0.0204|
|                               |       |none  |     0|f1    |↑  |0.4805|±  |   N/A|
|afrixnli_translate_yor_prompt_3|      1|none  |     0|acc   |↑  |0.4583|±  |0.0204|
|                               |       |none  |     0|f1    |↑  |0.4377|±  |   N/A|
|afrixnli_translate_yor_prompt_4|      1|none  |     0|acc   |↑  |0.4167|±  |0.0201|
|                               |       |none  |     0|f1    |↑  |0.3309|±  |   N/A|
|afrixnli_translate_yor_prompt_5|      1|none  |     0|acc   |↑  |0.3200|±  |0.0191|
|                               |       |none  |     0|f1    |↑  |0.1951|±  |   N/A|
|afrixnli_translate_zul_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_translate_zul_prompt_2|      1|none  |     0|acc   |↑  |0.5167|±  |0.0204|
|                               |       |none  |     0|f1    |↑  |0.5167|±  |   N/A|
|afrixnli_translate_zul_prompt_3|      1|none  |     0|acc   |↑  |0.3800|±  |0.0198|
|                               |       |none  |     0|f1    |↑  |0.3091|±  |   N/A|
|afrixnli_translate_zul_prompt_4|      1|none  |     0|acc   |↑  |0.3917|±  |0.0199|
|                               |       |none  |     0|f1    |↑  |0.3280|±  |   N/A|
|afrixnli_translate_zul_prompt_5|      1|none  |     0|acc   |↑  |0.3500|±  |0.0195|
|                               |       |none  |     0|f1    |↑  |0.2224|±  |   N/A|
