|        Tasks        |Version|Filter|n-shot|Metric|   |Value |   |Stderr|
|afrixnli_lin_prompt_4|      1|none  |     0|acc   |↑  |0.3183|±  |0.0190|
|                     |       |none  |     0|f1    |↑  |0.3041|±  |   N/A|
|afrixnli_lin_prompt_5|      1|none  |     0|acc   |↑  |0.3300|±  |0.0192|
|                     |       |none  |     0|f1    |↑  |0.2523|±  |   N/A|
|afrixnli_lug_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_lug_prompt_2|      1|none  |     0|acc   |↑  |0.3867|±  |0.0199|
|                     |       |none  |     0|f1    |↑  |0.2941|±  |   N/A|
|afrixnli_lug_prompt_3|      1|none  |     0|acc   |↑  |0.3317|±  |0.0192|
|                     |       |none  |     0|f1    |↑  |0.2192|±  |   N/A|
|afrixnli_lug_prompt_4|      1|none  |     0|acc   |↑  |0.3183|±  |0.0190|
|                     |       |none  |     0|f1    |↑  |0.3003|±  |   N/A|
|afrixnli_lug_prompt_5|      1|none  |     0|acc   |↑  |0.3400|±  |0.0194|
|                     |       |none  |     0|f1    |↑  |0.1810|±  |   N/A|
|afrixnli_orm_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_orm_prompt_2|      1|none  |     0|acc   |↑  |0.3417|±  |0.0194|
|                     |       |none  |     0|f1    |↑  |0.2139|±  |   N/A|
|afrixnli_orm_prompt_3|      1|none  |     0|acc   |↑  |0.3283|±  |0.0192|
|                     |       |none  |     0|f1    |↑  |0.2002|±  |   N/A|
|afrixnli_orm_prompt_4|      1|none  |     0|acc   |↑  |0.3833|±  |0.0199|
|                     |       |none  |     0|f1    |↑  |0.3002|±  |   N/A|
|afrixnli_orm_prompt_5|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1701|±  |   N/A|
|afrixnli_sna_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_sna_prompt_2|      1|none  |     0|acc   |↑  |0.3800|±  |0.0198|
|                     |       |none  |     0|f1    |↑  |0.2953|±  |   N/A|
|afrixnli_sna_prompt_3|      1|none  |     0|acc   |↑  |0.3433|±  |0.0194|
|                     |       |none  |     0|f1    |↑  |0.2595|±  |   N/A|
|afrixnli_sna_prompt_4|      1|none  |     0|acc   |↑  |0.3467|±  |0.0194|
|                     |       |none  |     0|f1    |↑  |0.3361|±  |   N/A|
|afrixnli_sna_prompt_5|      1|none  |     0|acc   |↑  |0.3433|±  |0.0194|
|                     |       |none  |     0|f1    |↑  |0.2286|±  |   N/A|
|afrixnli_sot_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_sot_prompt_2|      1|none  |     0|acc   |↑  |0.3717|±  |0.0197|
|                     |       |none  |     0|f1    |↑  |0.3113|±  |   N/A|
|afrixnli_sot_prompt_3|      1|none  |     0|acc   |↑  |0.3283|±  |0.0192|
|                     |       |none  |     0|f1    |↑  |0.1798|±  |   N/A|
|afrixnli_sot_prompt_4|      1|none  |     0|acc   |↑  |0.3533|±  |0.0195|
|                     |       |none  |     0|f1    |↑  |0.3048|±  |   N/A|
|afrixnli_sot_prompt_5|      1|none  |     0|acc   |↑  |0.3350|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1821|±  |   N/A|
|afrixnli_swa_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_swa_prompt_2|      1|none  |     0|acc   |↑  |0.4200|±  |0.0202|
|                     |       |none  |     0|f1    |↑  |0.3784|±  |   N/A|
|afrixnli_swa_prompt_3|      1|none  |     0|acc   |↑  |0.3733|±  |0.0198|
|                     |       |none  |     0|f1    |↑  |0.3398|±  |   N/A|
|afrixnli_swa_prompt_4|      1|none  |     0|acc   |↑  |0.3550|±  |0.0196|
|                     |       |none  |     0|f1    |↑  |0.3242|±  |   N/A|
|afrixnli_swa_prompt_5|      1|none  |     0|acc   |↑  |0.3383|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.2250|±  |   N/A|
|afrixnli_twi_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_twi_prompt_2|      1|none  |     0|acc   |↑  |0.3700|±  |0.0197|
|                     |       |none  |     0|f1    |↑  |0.3040|±  |   N/A|
|afrixnli_twi_prompt_3|      1|none  |     0|acc   |↑  |0.3267|±  |0.0192|
|                     |       |none  |     0|f1    |↑  |0.2588|±  |   N/A|
|afrixnli_twi_prompt_4|      1|none  |     0|acc   |↑  |0.3350|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.2409|±  |   N/A|
|afrixnli_twi_prompt_5|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_wol_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_wol_prompt_2|      1|none  |     0|acc   |↑  |0.3467|±  |0.0194|
|                     |       |none  |     0|f1    |↑  |0.2863|±  |   N/A|
|afrixnli_wol_prompt_3|      1|none  |     0|acc   |↑  |0.3117|±  |0.0189|
|                     |       |none  |     0|f1    |↑  |0.2259|±  |   N/A|
|afrixnli_wol_prompt_4|      1|none  |     0|acc   |↑  |0.3100|±  |0.0189|
|                     |       |none  |     0|f1    |↑  |0.1994|±  |   N/A|
|afrixnli_wol_prompt_5|      1|none  |     0|acc   |↑  |0.3317|±  |0.0192|
|                     |       |none  |     0|f1    |↑  |0.2124|±  |   N/A|
|afrixnli_xho_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_xho_prompt_2|      1|none  |     0|acc   |↑  |0.3783|±  |0.0198|
|                     |       |none  |     0|f1    |↑  |0.3364|±  |   N/A|
|afrixnli_xho_prompt_3|      1|none  |     0|acc   |↑  |0.3183|±  |0.0190|
|                     |       |none  |     0|f1    |↑  |0.1778|±  |   N/A|
|afrixnli_xho_prompt_4|      1|none  |     0|acc   |↑  |0.3133|±  |0.0190|
|                     |       |none  |     0|f1    |↑  |0.1972|±  |   N/A|
|afrixnli_xho_prompt_5|      1|none  |     0|acc   |↑  |0.3467|±  |0.0194|
|                     |       |none  |     0|f1    |↑  |0.2679|±  |   N/A|
|afrixnli_yor_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_yor_prompt_2|      1|none  |     0|acc   |↑  |0.4067|±  |0.0201|
|                     |       |none  |     0|f1    |↑  |0.3207|±  |   N/A|
|afrixnli_yor_prompt_3|      1|none  |     0|acc   |↑  |0.3417|±  |0.0194|
|                     |       |none  |     0|f1    |↑  |0.2045|±  |   N/A|
|afrixnli_yor_prompt_4|      1|none  |     0|acc   |↑  |0.3483|±  |0.0195|
|                     |       |none  |     0|f1    |↑  |0.2800|±  |   N/A|
|afrixnli_yor_prompt_5|      1|none  |     0|acc   |↑  |0.3317|±  |0.0192|
|                     |       |none  |     0|f1    |↑  |0.1662|±  |   N/A|
|afrixnli_zul_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_zul_prompt_2|      1|none  |     0|acc   |↑  |0.3750|±  |0.0198|
|                     |       |none  |     0|f1    |↑  |0.3173|±  |   N/A|
|afrixnli_zul_prompt_3|      1|none  |     0|acc   |↑  |0.3300|±  |0.0192|
|                     |       |none  |     0|f1    |↑  |0.1997|±  |   N/A|
|afrixnli_zul_prompt_4|      1|none  |     0|acc   |↑  |0.3183|±  |0.0190|
|                     |       |none  |     0|f1    |↑  |0.2297|±  |   N/A|
|afrixnli_zul_prompt_5|      1|none  |     0|acc   |↑  |0.3367|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.2691|±  |   N/A|
