|             Tasks             |Version|Filter|n-shot|Metric|   |Value |   |Stderr|
|                               |       |none  |     0|f1    |↑  |0.2118|±  |   N/A|
|afrixnli_translate_sna_prompt_4|      1|none  |     0|acc   |↑  |0.3750|±  |0.0198|
|                               |       |none  |     0|f1    |↑  |0.2985|±  |   N/A|
|afrixnli_translate_sna_prompt_5|      1|none  |     0|acc   |↑  |0.3300|±  |0.0192|
|                               |       |none  |     0|f1    |↑  |0.2020|±  |   N/A|
|afrixnli_translate_sot_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_translate_sot_prompt_2|      1|none  |     0|acc   |↑  |0.4750|±  |0.0204|
|                               |       |none  |     0|f1    |↑  |0.3808|±  |   N/A|
|afrixnli_translate_sot_prompt_3|      1|none  |     0|acc   |↑  |0.3567|±  |0.0196|
|                               |       |none  |     0|f1    |↑  |0.2227|±  |   N/A|
|afrixnli_translate_sot_prompt_4|      1|none  |     0|acc   |↑  |0.3583|±  |0.0196|
|                               |       |none  |     0|f1    |↑  |0.2488|±  |   N/A|
|afrixnli_translate_sot_prompt_5|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.2003|±  |   N/A|
|afrixnli_translate_swa_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_translate_swa_prompt_2|      1|none  |     0|acc   |↑  |0.4633|±  |0.0204|
|                               |       |none  |     0|f1    |↑  |0.3690|±  |   N/A|
|afrixnli_translate_swa_prompt_3|      1|none  |     0|acc   |↑  |0.3533|±  |0.0195|
|                               |       |none  |     0|f1    |↑  |0.2244|±  |   N/A|
|afrixnli_translate_swa_prompt_4|      1|none  |     0|acc   |↑  |0.3833|±  |0.0199|
|                               |       |none  |     0|f1    |↑  |0.2907|±  |   N/A|
|afrixnli_translate_swa_prompt_5|      1|none  |     0|acc   |↑  |0.3500|±  |0.0195|
|                               |       |none  |     0|f1    |↑  |0.2162|±  |   N/A|
|afrixnli_translate_twi_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_translate_twi_prompt_2|      1|none  |     0|acc   |↑  |0.4100|±  |0.0201|
|                               |       |none  |     0|f1    |↑  |0.3116|±  |   N/A|
|afrixnli_translate_twi_prompt_3|      1|none  |     0|acc   |↑  |0.3433|±  |0.0194|
|                               |       |none  |     0|f1    |↑  |0.2589|±  |   N/A|
|afrixnli_translate_twi_prompt_4|      1|none  |     0|acc   |↑  |0.3317|±  |0.0192|
|                               |       |none  |     0|f1    |↑  |0.2548|±  |   N/A|
|afrixnli_translate_twi_prompt_5|      1|none  |     0|acc   |↑  |0.3350|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.2103|±  |   N/A|
|afrixnli_translate_wol_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_translate_wol_prompt_2|      1|none  |     0|acc   |↑  |0.3767|±  |0.0198|
|                               |       |none  |     0|f1    |↑  |0.2828|±  |   N/A|
|afrixnli_translate_wol_prompt_3|      1|none  |     0|acc   |↑  |0.3233|±  |0.0191|
|                               |       |none  |     0|f1    |↑  |0.2636|±  |   N/A|
|afrixnli_translate_wol_prompt_4|      1|none  |     0|acc   |↑  |0.3300|±  |0.0192|
|                               |       |none  |     0|f1    |↑  |0.2871|±  |   N/A|
|afrixnli_translate_wol_prompt_5|      1|none  |     0|acc   |↑  |0.3433|±  |0.0194|
|                               |       |none  |     0|f1    |↑  |0.2369|±  |   N/A|
|afrixnli_translate_xho_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_translate_xho_prompt_2|      1|none  |     0|acc   |↑  |0.4533|±  |0.0203|
|                               |       |none  |     0|f1    |↑  |0.3624|±  |   N/A|
|afrixnli_translate_xho_prompt_3|      1|none  |     0|acc   |↑  |0.3517|±  |0.0195|
|                               |       |none  |     0|f1    |↑  |0.2403|±  |   N/A|
|afrixnli_translate_xho_prompt_4|      1|none  |     0|acc   |↑  |0.3650|±  |0.0197|
|                               |       |none  |     0|f1    |↑  |0.2650|±  |   N/A|
|afrixnli_translate_xho_prompt_5|      1|none  |     0|acc   |↑  |0.3400|±  |0.0194|
|                               |       |none  |     0|f1    |↑  |0.2137|±  |   N/A|
|afrixnli_translate_yor_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_translate_yor_prompt_2|      1|none  |     0|acc   |↑  |0.4333|±  |0.0202|
|                               |       |none  |     0|f1    |↑  |0.3456|±  |   N/A|
|afrixnli_translate_yor_prompt_3|      1|none  |     0|acc   |↑  |0.3400|±  |0.0194|
|                               |       |none  |     0|f1    |↑  |0.1897|±  |   N/A|
|afrixnli_translate_yor_prompt_4|      1|none  |     0|acc   |↑  |0.3467|±  |0.0194|
|                               |       |none  |     0|f1    |↑  |0.2255|±  |   N/A|
|afrixnli_translate_yor_prompt_5|      1|none  |     0|acc   |↑  |0.3283|±  |0.0192|
|                               |       |none  |     0|f1    |↑  |0.2011|±  |   N/A|
|afrixnli_translate_zul_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                               |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_translate_zul_prompt_2|      1|none  |     0|acc   |↑  |0.4567|±  |0.0204|
|                               |       |none  |     0|f1    |↑  |0.3628|±  |   N/A|
|afrixnli_translate_zul_prompt_3|      1|none  |     0|acc   |↑  |0.3433|±  |0.0194|
|                               |       |none  |     0|f1    |↑  |0.2389|±  |   N/A|
|afrixnli_translate_zul_prompt_4|      1|none  |     0|acc   |↑  |0.3550|±  |0.0196|
|                               |       |none  |     0|f1    |↑  |0.2769|±  |   N/A|
|afrixnli_translate_zul_prompt_5|      1|none  |     0|acc   |↑  |0.3617|±  |0.0196|
|                               |       |none  |     0|f1    |↑  |0.2414|±  |   N/A|
