|       Tasks       |Version|     Filter      |n-shot|  Metric   |   |Value |   |Stderr|
|                   |       |remove_whitespace|     0|f1         |↑  |0.3084|±  |   N/A|
|afriqa_swa_prompt_1|      1|remove_whitespace|     0|exact_match|↑  |0.2305|±  |0.0246|
|                   |       |remove_whitespace|     0|f1         |↑  |0.4959|±  |   N/A|
|afriqa_swa_prompt_2|      1|remove_whitespace|     0|exact_match|↑  |0.3966|±  |0.0285|
|                   |       |remove_whitespace|     0|f1         |↑  |0.5200|±  |   N/A|
|afriqa_swa_prompt_3|      1|remove_whitespace|     0|exact_match|↑  |0.0441|±  |0.0120|
|                   |       |remove_whitespace|     0|f1         |↑  |0.2155|±  |   N/A|
|afriqa_swa_prompt_4|      1|remove_whitespace|     0|exact_match|↑  |0.0610|±  |0.0140|
|                   |       |remove_whitespace|     0|f1         |↑  |0.2386|±  |   N/A|
|afriqa_swa_prompt_5|      1|remove_whitespace|     0|exact_match|↑  |0.3424|±  |0.0277|
|                   |       |remove_whitespace|     0|f1         |↑  |0.4817|±  |   N/A|
|afriqa_twi_prompt_1|      1|remove_whitespace|     0|exact_match|↑  |0.0123|±  |0.0050|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0781|±  |   N/A|
|afriqa_twi_prompt_2|      1|remove_whitespace|     0|exact_match|↑  |0.0226|±  |0.0068|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0697|±  |   N/A|
|afriqa_twi_prompt_3|      1|remove_whitespace|     0|exact_match|↑  |0.0021|±  |0.0021|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0250|±  |   N/A|
|afriqa_twi_prompt_4|      1|remove_whitespace|     0|exact_match|↑  |0.0082|±  |0.0041|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0270|±  |   N/A|
|afriqa_twi_prompt_5|      1|remove_whitespace|     0|exact_match|↑  |0.0391|±  |0.0088|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0875|±  |   N/A|
|afriqa_yor_prompt_1|      1|remove_whitespace|     0|exact_match|↑  |0.0040|±  |0.0040|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1338|±  |   N/A|
|afriqa_yor_prompt_2|      1|remove_whitespace|     0|exact_match|↑  |0.0158|±  |0.0079|
|                   |       |remove_whitespace|     0|f1         |↑  |0.2042|±  |   N/A|
|afriqa_yor_prompt_3|      1|remove_whitespace|     0|exact_match|↑  |0.0040|±  |0.0040|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0642|±  |   N/A|
|afriqa_yor_prompt_4|      1|remove_whitespace|     0|exact_match|↑  |0.0119|±  |0.0068|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1028|±  |   N/A|
|afriqa_yor_prompt_5|      1|remove_whitespace|     0|exact_match|↑  |0.0474|±  |0.0134|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1932|±  |   N/A|
|afriqa_zul_prompt_1|      1|remove_whitespace|     0|exact_match|↑  |0.0185|±  |0.0075|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1212|±  |   N/A|
|afriqa_zul_prompt_2|      1|remove_whitespace|     0|exact_match|↑  |0.0615|±  |0.0134|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1159|±  |   N/A|
|afriqa_zul_prompt_3|      1|remove_whitespace|     0|exact_match|↑  |0.0000|±  |0.0000|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0338|±  |   N/A|
|afriqa_zul_prompt_4|      1|remove_whitespace|     0|exact_match|↑  |0.0154|±  |0.0068|
|                   |       |remove_whitespace|     0|f1         |↑  |0.0502|±  |   N/A|
|afriqa_zul_prompt_5|      1|remove_whitespace|     0|exact_match|↑  |0.1169|±  |0.0179|
|                   |       |remove_whitespace|     0|f1         |↑  |0.1811|±  |   N/A|
