|        Tasks        |Version|Filter|n-shot|Metric|   |Value |   |Stderr|
|afrixnli_lin_prompt_4|      1|none  |     0|acc   |↑  |0.3433|±  |0.0194|
|                     |       |none  |     0|f1    |↑  |0.3043|±  |   N/A|
|afrixnli_lin_prompt_5|      1|none  |     0|acc   |↑  |0.3200|±  |0.0191|
|                     |       |none  |     0|f1    |↑  |0.2532|±  |   N/A|
|afrixnli_lug_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_lug_prompt_2|      1|none  |     0|acc   |↑  |0.3850|±  |0.0199|
|                     |       |none  |     0|f1    |↑  |0.3358|±  |   N/A|
|afrixnli_lug_prompt_3|      1|none  |     0|acc   |↑  |0.3183|±  |0.0190|
|                     |       |none  |     0|f1    |↑  |0.3187|±  |   N/A|
|afrixnli_lug_prompt_4|      1|none  |     0|acc   |↑  |0.3217|±  |0.0191|
|                     |       |none  |     0|f1    |↑  |0.3048|±  |   N/A|
|afrixnli_lug_prompt_5|      1|none  |     0|acc   |↑  |0.3367|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1769|±  |   N/A|
|afrixnli_orm_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_orm_prompt_2|      1|none  |     0|acc   |↑  |0.4050|±  |0.0201|
|                     |       |none  |     0|f1    |↑  |0.3830|±  |   N/A|
|afrixnli_orm_prompt_3|      1|none  |     0|acc   |↑  |0.3383|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.3087|±  |   N/A|
|afrixnli_orm_prompt_4|      1|none  |     0|acc   |↑  |0.3800|±  |0.0198|
|                     |       |none  |     0|f1    |↑  |0.3330|±  |   N/A|
|afrixnli_orm_prompt_5|      1|none  |     0|acc   |↑  |0.3317|±  |0.0192|
|                     |       |none  |     0|f1    |↑  |0.1665|±  |   N/A|
|afrixnli_sna_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_sna_prompt_2|      1|none  |     0|acc   |↑  |0.4133|±  |0.0201|
|                     |       |none  |     0|f1    |↑  |0.4098|±  |   N/A|
|afrixnli_sna_prompt_3|      1|none  |     0|acc   |↑  |0.3133|±  |0.0190|
|                     |       |none  |     0|f1    |↑  |0.3042|±  |   N/A|
|afrixnli_sna_prompt_4|      1|none  |     0|acc   |↑  |0.3217|±  |0.0191|
|                     |       |none  |     0|f1    |↑  |0.2546|±  |   N/A|
|afrixnli_sna_prompt_5|      1|none  |     0|acc   |↑  |0.3367|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.2116|±  |   N/A|
|afrixnli_sot_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_sot_prompt_2|      1|none  |     0|acc   |↑  |0.3800|±  |0.0198|
|                     |       |none  |     0|f1    |↑  |0.3741|±  |   N/A|
|afrixnli_sot_prompt_3|      1|none  |     0|acc   |↑  |0.3217|±  |0.0191|
|                     |       |none  |     0|f1    |↑  |0.2673|±  |   N/A|
|afrixnli_sot_prompt_4|      1|none  |     0|acc   |↑  |0.3417|±  |0.0194|
|                     |       |none  |     0|f1    |↑  |0.3354|±  |   N/A|
|afrixnli_sot_prompt_5|      1|none  |     0|acc   |↑  |0.3350|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1736|±  |   N/A|
|afrixnli_swa_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_swa_prompt_2|      1|none  |     0|acc   |↑  |0.4450|±  |0.0203|
|                     |       |none  |     0|f1    |↑  |0.4460|±  |   N/A|
|afrixnli_swa_prompt_3|      1|none  |     0|acc   |↑  |0.3633|±  |0.0197|
|                     |       |none  |     0|f1    |↑  |0.3591|±  |   N/A|
|afrixnli_swa_prompt_4|      1|none  |     0|acc   |↑  |0.3433|±  |0.0194|
|                     |       |none  |     0|f1    |↑  |0.2908|±  |   N/A|
|afrixnli_swa_prompt_5|      1|none  |     0|acc   |↑  |0.3550|±  |0.0196|
|                     |       |none  |     0|f1    |↑  |0.2306|±  |   N/A|
|afrixnli_twi_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_twi_prompt_2|      1|none  |     0|acc   |↑  |0.3800|±  |0.0198|
|                     |       |none  |     0|f1    |↑  |0.2846|±  |   N/A|
|afrixnli_twi_prompt_3|      1|none  |     0|acc   |↑  |0.3317|±  |0.0192|
|                     |       |none  |     0|f1    |↑  |0.2539|±  |   N/A|
|afrixnli_twi_prompt_4|      1|none  |     0|acc   |↑  |0.3317|±  |0.0192|
|                     |       |none  |     0|f1    |↑  |0.1866|±  |   N/A|
|afrixnli_twi_prompt_5|      1|none  |     0|acc   |↑  |0.3350|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1762|±  |   N/A|
|afrixnli_wol_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_wol_prompt_2|      1|none  |     0|acc   |↑  |0.3567|±  |0.0196|
|                     |       |none  |     0|f1    |↑  |0.2387|±  |   N/A|
|afrixnli_wol_prompt_3|      1|none  |     0|acc   |↑  |0.3217|±  |0.0191|
|                     |       |none  |     0|f1    |↑  |0.1992|±  |   N/A|
|afrixnli_wol_prompt_4|      1|none  |     0|acc   |↑  |0.3250|±  |0.0191|
|                     |       |none  |     0|f1    |↑  |0.1933|±  |   N/A|
|afrixnli_wol_prompt_5|      1|none  |     0|acc   |↑  |0.3450|±  |0.0194|
|                     |       |none  |     0|f1    |↑  |0.2592|±  |   N/A|
|afrixnli_xho_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_xho_prompt_2|      1|none  |     0|acc   |↑  |0.3617|±  |0.0196|
|                     |       |none  |     0|f1    |↑  |0.3631|±  |   N/A|
|afrixnli_xho_prompt_3|      1|none  |     0|acc   |↑  |0.3200|±  |0.0191|
|                     |       |none  |     0|f1    |↑  |0.2662|±  |   N/A|
|afrixnli_xho_prompt_4|      1|none  |     0|acc   |↑  |0.3000|±  |0.0187|
|                     |       |none  |     0|f1    |↑  |0.2564|±  |   N/A|
|afrixnli_xho_prompt_5|      1|none  |     0|acc   |↑  |0.3467|±  |0.0194|
|                     |       |none  |     0|f1    |↑  |0.2710|±  |   N/A|
|afrixnli_yor_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_yor_prompt_2|      1|none  |     0|acc   |↑  |0.4000|±  |0.0200|
|                     |       |none  |     0|f1    |↑  |0.3597|±  |   N/A|
|afrixnli_yor_prompt_3|      1|none  |     0|acc   |↑  |0.3617|±  |0.0196|
|                     |       |none  |     0|f1    |↑  |0.3221|±  |   N/A|
|afrixnli_yor_prompt_4|      1|none  |     0|acc   |↑  |0.3383|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.3155|±  |   N/A|
|afrixnli_yor_prompt_5|      1|none  |     0|acc   |↑  |0.3317|±  |0.0192|
|                     |       |none  |     0|f1    |↑  |0.1660|±  |   N/A|
|afrixnli_zul_prompt_1|      1|none  |     0|acc   |↑  |0.3333|±  |0.0193|
|                     |       |none  |     0|f1    |↑  |0.1667|±  |   N/A|
|afrixnli_zul_prompt_2|      1|none  |     0|acc   |↑  |0.3783|±  |0.0198|
|                     |       |none  |     0|f1    |↑  |0.3506|±  |   N/A|
|afrixnli_zul_prompt_3|      1|none  |     0|acc   |↑  |0.3100|±  |0.0189|
|                     |       |none  |     0|f1    |↑  |0.2591|±  |   N/A|
|afrixnli_zul_prompt_4|      1|none  |     0|acc   |↑  |0.3217|±  |0.0191|
|                     |       |none  |     0|f1    |↑  |0.2591|±  |   N/A|
|afrixnli_zul_prompt_5|      1|none  |     0|acc   |↑  |0.3217|±  |0.0191|
|                     |       |none  |     0|f1    |↑  |0.2569|±  |   N/A|
