,B_COUNTRY_ALPHA,B_COUNTRY,LNGE_ISO,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q37,Q38,Q39,Q40,Q41,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129,Q132,Q133,Q134,Q135,Q136,Q137,Q138,Q158,Q159,Q160,Q161,Q162,Q169,Q170,Q196,Q197,Q198,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
15,ETH,231,am,1.0,3.0,4.0,4.0,4.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,10.0,10.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0
16,ETH,231,am,1.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,4.0,4.0,1.0,3.0,3.0,5.0,8.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,-1.0,4.0,2.0,1.0
17,ETH,231,tig,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,6.0,6.0,7.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0
18,ETH,231,tig,1.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,-1.0,-1.0,4.0,-1.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,-1.0,4.0,4.0,4.0,4.0,4.0,4.0
19,ETH,231,am,1.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,8.0,8.0,10.0,9.0,1.0,2.0,3.0,3.0,3.0,3.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0
20,ETH,231,am,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,8.0,8.0,5.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
21,ETH,231,am,1.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,8.0,9.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,-1.0,-1.0,2.0,2.0,3.0,3.0,-1.0,-1.0,3.0,2.0
22,ETH,231,am,1.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,8.0,9.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
23,ETH,231,am,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,5.0,4.0,10.0,10.0,10.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0
24,ETH,231,am,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,ETH,231,am,1.0,2.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,9.0,9.0,8.0,8.0,10.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0
26,ETH,231,am,2.0,2.0,3.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,10.0,10.0,10.0,6.0,5.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0
27,ETH,231,am,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,1.0,5.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0
28,ETH,231,am,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,10.0,8.0,9.0,6.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0
29,ETH,231,am,1.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,3.0,10.0,10.0,1.0,10.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0
30,ETH,231,am,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,9.0,9.0,2.0,9.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
31,ETH,231,am,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
32,ETH,231,om,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,1.0,10.0,8.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0
33,ETH,231,am,1.0,4.0,4.0,4.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,10.0,10.0,1.0,8.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0
34,ETH,231,am,1.0,1.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,10.0,10.0,6.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0
35,ETH,231,am,1.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,9.0,10.0,6.0,5.0,5.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
36,ETH,231,tig,1.0,2.0,3.0,3.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0,3.0,7.0,3.0,1.0,3.0,3.0,2.0,4.0,1.0,4.0,-1.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0
37,ETH,231,tig,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,10.0,1.0,-1.0,1.0,1.0,4.0,3.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
38,ETH,231,tig,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,-1.0,0.0,2.0,2.0,4.0,3.0,4.0,-1.0,2.0,3.0,-1.0,7.0,8.0,9.0,3.0,9.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0
39,ETH,231,am,1.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0
40,ETH,231,am,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0,-1.0,-1.0,3.0,1.0
41,ETH,231,am,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,5.0,7.0,5.0,8.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,-1.0,3.0,3.0,-1.0,3.0,3.0,2.0
42,ETH,231,am,1.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,ETH,231,am,1.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0
44,ETH,231,am,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,7.0,8.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0
45,ETH,231,am,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,10.0,10.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0
46,ETH,231,am,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,10.0,9.0,6.0,5.0,10.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0
47,ETH,231,am,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,8.0,8.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
48,ETH,231,am,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,10.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
49,ETH,231,am,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,4.0,1.0,5.0,8.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0
50,ETH,231,am,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,6.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0
51,ETH,231,am,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
52,ETH,231,am,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,-5.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0
53,ETH,231,am,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,7.0,8.0,7.0,7.0,2.0,3.0,4.0,2.0,-1.0,4.0,3.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0
54,ETH,231,am,1.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,9.0,10.0,8.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,-1.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0
55,ETH,231,am,1.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,7.0,8.0,10.0,7.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0
56,ETH,231,am,1.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,10.0,1.0,1.0,10.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
57,ETH,231,am,1.0,4.0,1.0,3.0,3.0,3.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,5.0,6.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0
58,ETH,231,am,1.0,2.0,1.0,4.0,4.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,6.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,4.0,1.0,1.0
59,ETH,231,am,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,10.0,6.0,-1.0,1.0,1.0,1.0,4.0,3.0,4.0,-1.0,-1.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0
60,ETH,231,am,1.0,2.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,-1.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0,5.0,6.0,-1.0,6.0,1.0,1.0,4.0,4.0,4.0,2.0,-1.0,-1.0,4.0,3.0,3.0,-1.0,4.0,2.0,-1.0
61,ETH,231,am,1.0,2.0,3.0,4.0,2.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,10.0,5.0,2.0,1.0,1.0,3.0,2.0,4.0,4.0,-1.0,-1.0,1.0,2.0,4.0,4.0,-1.0,3.0,4.0,4.0
62,ETH,231,am,1.0,2.0,3.0,4.0,4.0,3.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,7.0,10.0,1.0,10.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,-1.0,4.0,4.0,2.0,2.0,-1.0,2.0,1.0,1.0
63,ETH,231,am,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,10.0,8.0,6.0,10.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0
