           Tasks            |Version|Filter|n-shot|Metric|   |Value |   |Stderr|
|afrimmlu_direct_hau_prompt_2|      1|none  |     0|acc   |↑  |0.2360|±  |0.0190|
|                            |       |none  |     0|f1    |↑  |0.2268|±  |   N/A|
|afrimmlu_direct_hau_prompt_3|      1|none  |     0|acc   |↑  |0.2140|±  |0.0184|
|                            |       |none  |     0|f1    |↑  |0.2058|±  |   N/A|
|afrimmlu_direct_hau_prompt_4|      1|none  |     0|acc   |↑  |0.2140|±  |0.0184|
|                            |       |none  |     0|f1    |↑  |0.2077|±  |   N/A|
|afrimmlu_direct_hau_prompt_5|      1|none  |     0|acc   |↑  |0.2340|±  |0.0190|
|                            |       |none  |     0|f1    |↑  |0.2279|±  |   N/A|
|afrimmlu_direct_ibo_prompt_1|      1|none  |     0|acc   |↑  |0.2360|±  |0.0190|
|                            |       |none  |     0|f1    |↑  |0.2311|±  |   N/A|
|afrimmlu_direct_ibo_prompt_2|      1|none  |     0|acc   |↑  |0.2080|±  |0.0182|
|                            |       |none  |     0|f1    |↑  |0.2012|±  |   N/A|
|afrimmlu_direct_ibo_prompt_3|      1|none  |     0|acc   |↑  |0.2320|±  |0.0189|
|                            |       |none  |     0|f1    |↑  |0.2258|±  |   N/A|
|afrimmlu_direct_ibo_prompt_4|      1|none  |     0|acc   |↑  |0.2400|±  |0.0191|
|                            |       |none  |     0|f1    |↑  |0.2361|±  |   N/A|
|afrimmlu_direct_ibo_prompt_5|      1|none  |     0|acc   |↑  |0.2340|±  |0.0190|
|                            |       |none  |     0|f1    |↑  |0.2317|±  |   N/A|
|afrimmlu_direct_kin_prompt_1|      1|none  |     0|acc   |↑  |0.2480|±  |0.0193|
|                            |       |none  |     0|f1    |↑  |0.2403|±  |   N/A|
|afrimmlu_direct_kin_prompt_2|      1|none  |     0|acc   |↑  |0.2380|±  |0.0191|
|                            |       |none  |     0|f1    |↑  |0.2267|±  |   N/A|
|afrimmlu_direct_kin_prompt_3|      1|none  |     0|acc   |↑  |0.2120|±  |0.0183|
|                            |       |none  |     0|f1    |↑  |0.2047|±  |   N/A|
|afrimmlu_direct_kin_prompt_4|      1|none  |     0|acc   |↑  |0.2260|±  |0.0187|
|                            |       |none  |     0|f1    |↑  |0.2167|±  |   N/A|
|afrimmlu_direct_kin_prompt_5|      1|none  |     0|acc   |↑  |0.2240|±  |0.0187|
|                            |       |none  |     0|f1    |↑  |0.2158|±  |   N/A|
|afrimmlu_direct_lin_prompt_1|      1|none  |     0|acc   |↑  |0.2480|±  |0.0193|
|                            |       |none  |     0|f1    |↑  |0.2464|±  |   N/A|
|afrimmlu_direct_lin_prompt_2|      1|none  |     0|acc   |↑  |0.2340|±  |0.0190|
|                            |       |none  |     0|f1    |↑  |0.2290|±  |   N/A|
|afrimmlu_direct_lin_prompt_3|      1|none  |     0|acc   |↑  |0.2360|±  |0.0190|
|                            |       |none  |     0|f1    |↑  |0.2301|±  |   N/A|
|afrimmlu_direct_lin_prompt_4|      1|none  |     0|acc   |↑  |0.2220|±  |0.0186|
|                            |       |none  |     0|f1    |↑  |0.2189|±  |   N/A|
|afrimmlu_direct_lin_prompt_5|      1|none  |     0|acc   |↑  |0.2280|±  |0.0188|
|                            |       |none  |     0|f1    |↑  |0.2235|±  |   N/A|
|afrimmlu_direct_lug_prompt_1|      1|none  |     0|acc   |↑  |0.2500|±  |0.0194|
|                            |       |none  |     0|f1    |↑  |0.2445|±  |   N/A|
|afrimmlu_direct_lug_prompt_2|      1|none  |     0|acc   |↑  |0.2280|±  |0.0188|
|                            |       |none  |     0|f1    |↑  |0.2202|±  |   N/A|
|afrimmlu_direct_lug_prompt_3|      1|none  |     0|acc   |↑  |0.2500|±  |0.0194|
|                            |       |none  |     0|f1    |↑  |0.2417|±  |   N/A|
|afrimmlu_direct_lug_prompt_4|      1|none  |     0|acc   |↑  |0.2540|±  |0.0195|
|                            |       |none  |     0|f1    |↑  |0.2508|±  |   N/A|
|afrimmlu_direct_lug_prompt_5|      1|none  |     0|acc   |↑  |0.2400|±  |0.0191|
|                            |       |none  |     0|f1    |↑  |0.2359|±  |   N/A|
|afrimmlu_direct_orm_prompt_1|      1|none  |     0|acc   |↑  |0.2500|±  |0.0194|
|                            |       |none  |     0|f1    |↑  |0.2442|±  |   N/A|
|afrimmlu_direct_orm_prompt_2|      1|none  |     0|acc   |↑  |0.2460|±  |0.0193|
|                            |       |none  |     0|f1    |↑  |0.2426|±  |   N/A|
|afrimmlu_direct_orm_prompt_3|      1|none  |     0|acc   |↑  |0.2540|±  |0.0195|
|                            |       |none  |     0|f1    |↑  |0.2526|±  |   N/A|
|afrimmlu_direct_orm_prompt_4|      1|none  |     0|acc   |↑  |0.2380|±  |0.0191|
|                            |       |none  |     0|f1    |↑  |0.2367|±  |   N/A|
|afrimmlu_direct_orm_prompt_5|      1|none  |     0|acc   |↑  |0.2480|±  |0.0193|
|                            |       |none  |     0|f1    |↑  |0.2453|±  |   N/A|
|afrimmlu_direct_sna_prompt_1|      1|none  |     0|acc   |↑  |0.2700|±  |0.0199|
|                            |       |none  |     0|f1    |↑  |0.2632|±  |   N/A|
|afrimmlu_direct_sna_prompt_2|      1|none  |     0|acc   |↑  |0.2200|±  |0.0185|
|                            |       |none  |     0|f1    |↑  |0.2044|±  |   N/A|
|afrimmlu_direct_sna_prompt_3|      1|none  |     0|acc   |↑  |0.2380|±  |0.0191|
|                            |       |none  |     0|f1    |↑  |0.2246|±  |   N/A|
|afrimmlu_direct_sna_prompt_4|      1|none  |     0|acc   |↑  |0.2300|±  |0.0188|
|                            |       |none  |     0|f1    |↑  |0.2219|±  |   N/A|
|afrimmlu_direct_sna_prompt_5|      1|none  |     0|acc   |↑  |0.2380|±  |0.0191|
|                            |       |none  |     0|f1    |↑  |0.2296|±  |   N/A|
|afrimmlu_direct_sot_prompt_1|      1|none  |     0|acc   |↑  |0.2480|±  |0.0193|
|                            |       |none  |     0|f1    |↑  |0.2423|±  |   N/A|
|afrimmlu_direct_sot_prompt_2|      1|none  |     0|acc   |↑  |0.2420|±  |0.0192|
|                            |       |none  |     0|f1    |↑  |0.2361|±  |   N/A|
|afrimmlu_direct_sot_prompt_3|      1|none  |     0|acc   |↑  |0.2340|±  |0.0190|
|                            |       |none  |     0|f1    |↑  |0.2318|±  |   N/A|
|afrimmlu_direct_sot_prompt_4|      1|none  |     0|acc   |↑  |0.2320|±  |0.0189|
|                            |       |none  |     0|f1    |↑  |0.2242|±  |   N/A|
|afrimmlu_direct_sot_prompt_5|      1|none  |     0|acc   |↑  |0.2460|±  |0.0193|
|                            |       |none  |     0|f1    |↑  |0.2432|±  |   N/A|
|afrimmlu_direct_swa_prompt_1|      1|none  |     0|acc   |↑  |0.2820|±  |0.0201|
|                            |       |none  |     0|f1    |↑  |0.2669|±  |   N/A|
|afrimmlu_direct_swa_prompt_2|      1|none  |     0|acc   |↑  |0.2680|±  |0.0198|
|                            |       |none  |     0|f1    |↑  |0.2521|±  |   N/A|
|afrimmlu_direct_swa_prompt_3|      1|none  |     0|acc   |↑  |0.2560|±  |0.0195|
|                            |       |none  |     0|f1    |↑  |0.2464|±  |   N/A|
|afrimmlu_direct_swa_prompt_4|      1|none  |     0|acc   |↑  |0.2360|±  |0.0190|
|                            |       |none  |     0|f1    |↑  |0.2229|±  |   N/A|
|afrimmlu_direct_swa_prompt_5|      1|none  |     0|acc   |↑  |0.2620|±  |0.0197|
|                            |       |none  |     0|f1    |↑  |0.2510|±  |   N/A|
|afrimmlu_direct_twi_prompt_1|      1|none  |     0|acc   |↑  |0.2380|±  |0.0191|
|                            |       |none  |     0|f1    |↑  |0.2368|±  |   N/A|
|afrimmlu_direct_twi_prompt_2|      1|none  |     0|acc   |↑  |0.2360|±  |0.0190|
|                            |       |none  |     0|f1    |↑  |0.2335|±  |   N/A|
|afrimmlu_direct_twi_prompt_3|      1|none  |     0|acc   |↑  |0.2440|±  |0.0192|
|                            |       |none  |     0|f1    |↑  |0.2411|±  |   N/A|
|afrimmlu_direct_twi_prompt_4|      1|none  |     0|acc   |↑  |0.2380|±  |0.0191|
|                            |       |none  |     0|f1    |↑  |0.2362|±  |   N/A|
|afrimmlu_direct_twi_prompt_5|      1|none  |     0|acc   |↑  |0.2380|±  |0.0191|
|                            |       |none  |     0|f1    |↑  |0.2365|±  |   N/A|
|afrimmlu_direct_wol_prompt_1|      1|none  |     0|acc   |↑  |0.2340|±  |0.0190|
|                            |       |none  |     0|f1    |↑  |0.2334|±  |   N/A|
|afrimmlu_direct_wol_prompt_2|      1|none  |     0|acc   |↑  |0.2420|±  |0.0192|
|                            |       |none  |     0|f1    |↑  |0.2317|±  |   N/A|
|afrimmlu_direct_wol_prompt_3|      1|none  |     0|acc   |↑  |0.2240|±  |0.0187|
|                            |       |none  |     0|f1    |↑  |0.2221|±  |   N/A|
|afrimmlu_direct_wol_prompt_4|      1|none  |     0|acc   |↑  |0.2300|±  |0.0188|
|                            |       |none  |     0|f1    |↑  |0.2237|±  |   N/A|
|afrimmlu_direct_wol_prompt_5|      1|none  |     0|acc   |↑  |0.2220|±  |0.0186|
|                            |       |none  |     0|f1    |↑  |0.2173|±  |   N/A|
|afrimmlu_direct_xho_prompt_1|      1|none  |     0|acc   |↑  |0.2180|±  |0.0185|
|                            |       |none  |     0|f1    |↑  |0.2184|±  |   N/A|
|afrimmlu_direct_xho_prompt_2|      1|none  |     0|acc   |↑  |0.2060|±  |0.0181|
|                            |       |none  |     0|f1    |↑  |0.2012|±  |   N/A|
|afrimmlu_direct_xho_prompt_3|      1|none  |     0|acc   |↑  |0.2080|±  |0.0182|
|                            |       |none  |     0|f1    |↑  |0.2037|±  |   N/A|
|afrimmlu_direct_xho_prompt_4|      1|none  |     0|acc   |↑  |0.2060|±  |0.0181|
|                            |       |none  |     0|f1    |↑  |0.2041|±  |   N/A|
|afrimmlu_direct_xho_prompt_5|      1|none  |     0|acc   |↑  |0.1980|±  |0.0178|
|                            |       |none  |     0|f1    |↑  |0.2010|±  |   N/A|
|afrimmlu_direct_yor_prompt_1|      1|none  |     0|acc   |↑  |0.2580|±  |0.0196|
|                            |       |none  |     0|f1    |↑  |0.2566|±  |   N/A|
|afrimmlu_direct_yor_prompt_2|      1|none  |     0|acc   |↑  |0.2500|±  |0.0194|
|                            |       |none  |     0|f1    |↑  |0.2462|±  |   N/A|
|afrimmlu_direct_yor_prompt_3|      1|none  |     0|acc   |↑  |0.2720|±  |0.0199|
|                            |       |none  |     0|f1    |↑  |0.2683|±  |   N/A|
|afrimmlu_direct_yor_prompt_4|      1|none  |     0|acc   |↑  |0.2540|±  |0.0195|
|                            |       |none  |     0|f1    |↑  |0.2517|±  |   N/A|
|afrimmlu_direct_yor_prompt_5|      1|none  |     0|acc   |↑  |0.2760|±  |0.0200|
|                            |       |none  |     0|f1    |↑  |0.2739|±  |   N/A|
|afrimmlu_direct_zul_prompt_1|      1|none  |     0|acc   |↑  |0.2240|±  |0.0187|
|                            |       |none  |     0|f1    |↑  |0.2195|±  |   N/A|
|afrimmlu_direct_zul_prompt_2|      1|none  |     0|acc   |↑  |0.2360|±  |0.0190|
|                            |       |none  |     0|f1    |↑  |0.2330|±  |   N/A|
|afrimmlu_direct_zul_prompt_3|      1|none  |     0|acc   |↑  |0.2220|±  |0.0186|
|                            |       |none  |     0|f1    |↑  |0.2190|±  |   N/A|
|afrimmlu_direct_zul_prompt_4|      1|none  |     0|acc   |↑  |0.2220|±  |0.0186|
|                            |       |none  |     0|f1    |↑  |0.2179|±  |   N/A|
|afrimmlu_direct_zul_prompt_5|      1|none  |     0|acc   |↑  |0.2300|±  |0.0188|
|                            |       |none  |     0|f1    |↑  |0.2289|±  |   N/A|
